day;month;year;JulianDay;MaxTemp;MinTemp
15;11;1986;2446750;16.8;6.8;
16;11;1986;2446751;18;6.4;
17;11;1986;2446752;20;7.6;
18;11;1986;2446753;21;8.4;
19;11;1986;2446754;19.6;7.6;
20;11;1986;2446755;18.6;7.4;
21;11;1986;2446756;17.6;8.4;
22;11;1986;2446757;20.2;13.2;
23;11;1986;2446758;18.2;9.8;
24;11;1986;2446759;19;6.6;
25;11;1986;2446760;21.6;7.8;
26;11;1986;2446761;21;8.4;
27;11;1986;2446762;21.6;9.4;
28;11;1986;2446763;20;8.6;
29;11;1986;2446764;19.6;7;
30;11;1986;2446765;18.6;5;
1;12;1986;2446766;18;6;
2;12;1986;2446767;17;8.2;
3;12;1986;2446768;19.6;10.4;
4;12;1986;2446769;20.6;8.2;
5;12;1986;2446770;19.4;6;
6;12;1986;2446771;17.8;7.8;
7;12;1986;2446772;17.4;9.2;
8;12;1986;2446773;18;10.2;
9;12;1986;2446774;15;7;
10;12;1986;2446775;15;4.6;
11;12;1986;2446776;15;3.2;
12;12;1986;2446777;17;4.4;
13;12;1986;2446778;13.8;5.2;
14;12;1986;2446779;17;9.8;
15;12;1986;2446780;16.6;9;
16;12;1986;2446781;19.2;9.4;
17;12;1986;2446782;15;6.8;
18;12;1986;2446783;16.6;4.4;
19;12;1986;2446784;8;2.4;
20;12;1986;2446785;11.4;5.4;
21;12;1986;2446786;14.8;9.2;
22;12;1986;2446787;16.4;6.6;
23;12;1986;2446788;12.4;3;
24;12;1986;2446789;13.4;0.2;
25;12;1986;2446790;12.6;0.2;
26;12;1986;2446791;13.6;-1;
27;12;1986;2446792;15.6;0;
28;12;1986;2446793;17;4;
29;12;1986;2446794;16.4;2.4;
30;12;1986;2446795;16.6;0.2;
31;12;1986;2446796;16.4;0.8;
  
  
1;1;1987;2446797;14.4;0.6;
2;1;1987;2446798;16;-0.2;
3;1;1987;2446799;16.8;1.4;
4;1;1987;2446800;15.4;3.4;
5;1;1987;2446801;16.2;3.6;
6;1;1987;2446802;16;0.6;
7;1;1987;2446803;13.6;2.6;
8;1;1987;2446804;12;6.8;
9;1;1987;2446805;14.6;10.6;
10;1;1987;2446806;14.6;8.6;
11;1;1987;2446807;14.2;4.6;
12;1;1987;2446808;16.6;7;
13;1;1987;2446809;14.2;7.4;
14;1;1987;2446810;9;1;
15;1;1987;2446811;7.6;2.4;
16;1;1987;2446812;10.4;-1.2;
17;1;1987;2446813;11.6;-0.6;
18;1;1987;2446814;13;0;
19;1;1987;2446815;15;-0.2;
20;1;1987;2446816;14.2;1;
21;1;1987;2446817;15;4.8;
22;1;1987;2446818;16.2;6;
23;1;1987;2446819;18;8;
24;1;1987;2446820;20.4;10.4;
25;1;1987;2446821;16;10.6;
26;1;1987;2446822;18.2;11.6;
27;1;1987;2446823;19.2;13.4;
28;1;1987;2446824;15.4;10;
29;1;1987;2446825;15.4;10.8;
30;1;1987;2446826;16.2;7.4;
31;1;1987;2446827;17.6;10.8;
1;2;1987;2446828;17.4;12;
2;2;1987;2446829;16.2;11.6;
3;2;1987;2446830;16;10;
4;2;1987;2446831;17.6;6.4;
5;2;1987;2446832;17.4;5.4;
6;2;1987;2446833;17.6;5.6;
7;2;1987;2446834;18.6;4.4;
8;2;1987;2446835;20.8;4.6;
9;2;1987;2446836;15.8;9.2;
10;2;1987;2446837;11.2;7;
11;2;1987;2446838;15.8;10.4;
12;2;1987;2446839;14.6;7.8;
13;2;1987;2446840;17.6;9.8;
14;2;1987;2446841;16.6;6.4;
15;2;1987;2446842;18.4;6.8;
16;2;1987;2446843;18;7.6;
17;2;1987;2446844;19.6;12;
18;2;1987;2446845;14.6;4.8;
19;2;1987;2446846;12.8;1;
20;2;1987;2446847;12;1.6;
21;2;1987;2446848;8.6;5.6;
22;2;1987;2446849;14;3;
23;2;1987;2446850;9.2;4.8;
24;2;1987;2446851;15.6;8.4;
25;2;1987;2446852;18.2;11.2;
26;2;1987;2446853;20;6.6;
27;2;1987;2446854;22.8;7.6;
28;2;1987;2446855;26.4;11.8;
1;3;1987;2446856;26.8;11.8;
2;3;1987;2446857;27.4;9.4;
3;3;1987;2446858;27.6;10.6;
4;3;1987;2446859;27;10.4;
5;3;1987;2446860;26.6;8.6;
6;3;1987;2446861;25;11.6;
7;3;1987;2446862;21.4;10;
8;3;1987;2446863;21;12.4;
9;3;1987;2446864;20.6;13.4;
10;3;1987;2446865;21.6;12.6;
11;3;1987;2446866;23;11.6;
12;3;1987;2446867;19.2;8.2;
13;3;1987;2446868;22.4;11.8;
14;3;1987;2446869;20.6;9.2;
15;3;1987;2446870;20;6.6;
16;3;1987;2446871;18.4;9.2;
17;3;1987;2446872;21.6;4;
18;3;1987;2446873;21;3.6;
19;3;1987;2446874;20.4;8.8;
20;3;1987;2446875;20.2;4.6;
21;3;1987;2446876;17.8;5;
22;3;1987;2446877;20;5;
23;3;1987;2446878;20.6;5.4;
24;3;1987;2446879;19.2;8;
25;3;1987;2446880;20;12.4;
26;3;1987;2446881;20.8;14;
27;3;1987;2446882;22.4;10.6;
28;3;1987;2446883;21.5;10.8;
29;3;1987;2446884;18.6;4.8;
30;3;1987;2446885;19.2;5.8;
31;3;1987;2446886;22;5.2;
1;4;1987;2446887;22.6;7.2;
2;4;1987;2446888;18.2;8.6;
3;4;1987;2446889;13.4;8.2;
4;4;1987;2446890;16.2;7.4;
5;4;1987;2446891;18.8;12.4;
6;4;1987;2446892;20.4;14.6;
7;4;1987;2446893;20.6;14.4;
8;4;1987;2446894;20.6;15.2;
9;4;1987;2446895;20.4;11.4;
10;4;1987;2446896;19.6;8.4;
11;4;1987;2446897;22;8.4;
12;4;1987;2446898;25.2;10.2;
13;4;1987;2446899;27.4;11.2;
14;4;1987;2446900;27.4;12;
15;4;1987;2446901;25.2;14;
16;4;1987;2446902;23;11.2;
17;4;1987;2446903;25.6;10.8;
18;4;1987;2446904;26;12;
19;4;1987;2446905;27.6;13.2;
20;4;1987;2446906;29.4;13.6;
21;4;1987;2446907;27;14.2;
22;4;1987;2446908;28.2;13.6;
23;4;1987;2446909;25;13.4;
24;4;1987;2446910;22;13;
25;4;1987;2446911;26.4;9.4;
26;4;1987;2446912;33.2;10.8;
27;4;1987;2446913;24;15.2;
28;4;1987;2446914;24.6;14.6;
29;4;1987;2446915;26;12.6;
30;4;1987;2446916;29;12.4;
1;5;1987;2446917;29.2;13.8;
2;5;1987;2446918;28.6;13;
3;5;1987;2446919;29.8;15.2;
4;5;1987;2446920;28;16.6;
5;5;1987;2446921;24.8;12.4;
6;5;1987;2446922;27.4;10.4;
7;5;1987;2446923;30.4;11.2;
8;5;1987;2446924;25.2;12.4;
9;5;1987;2446925;27.4;13;
10;5;1987;2446926;26.4;14.4;
11;5;1987;2446927;27.6;14.8;
12;5;1987;2446928;28.8;13.8;
13;5;1987;2446929;25.8;12.6;
14;5;1987;2446930;23.4;12.4;
15;5;1987;2446931;23.6;11.4;
16;5;1987;2446932;21.7;15.4;
17;5;1987;2446933;21.6;11.2;
18;5;1987;2446934;23.8;12.6;
19;5;1987;2446935;27.4;11.8;
20;5;1987;2446936;31;12.4;
21;5;1987;2446937;30.6;15.4;
22;5;1987;2446938;21.8;14.6;
23;5;1987;2446939;23.6;15.6;
24;5;1987;2446940;23.6;12.8;
25;5;1987;2446941;24.5;11.2;
26;5;1987;2446942;26.4;12;
27;5;1987;2446943;28;13.4;
28;5;1987;2446944;29.6;14.4;
29;5;1987;2446945;32.6;13.2;
30;5;1987;2446946;34.6;13.2;
31;5;1987;2446947;33;15.6;
1;6;1987;2446948;34.2;15.6;
2;6;1987;2446949;32;16;
3;6;1987;2446950;34.2;17.6;
4;6;1987;2446951;32.6;17;
5;6;1987;2446952;34.6;18.8;
6;6;1987;2446953;34;19;
7;6;1987;2446954;34.8;18.2;
8;6;1987;2446955;27.2;14.4;
9;6;1987;2446956;25.6;12;
10;6;1987;2446957;27.5;14;
11;6;1987;2446958;28.4;14.4;
12;6;1987;2446959;29.8;14.4;
13;6;1987;2446960;26.6;17;
14;6;1987;2446961;25;17;
15;6;1987;2446962;26.2;11.8;
16;6;1987;2446963;30.8;14.6;
17;6;1987;2446964;33.4;14.6;
18;6;1987;2446965;30.8;15.6;
19;6;1987;2446966;31.4;17.2;
20;6;1987;2446967;34;18.6;
21;6;1987;2446968;36;18.4;
22;6;1987;2446969;34.8;20;
23;6;1987;2446970;35;19.4;
24;6;1987;2446971;34;18.4;
25;6;1987;2446972;34;19;
26;6;1987;2446973;35.6;19;
27;6;1987;2446974;39.6;20;
28;6;1987;2446975;37.6;20.2;
29;6;1987;2446976;32.6;22.6;
30;6;1987;2446977;32;21.4;
1;7;1987;2446978;35.6;20.4;
2;7;1987;2446979;38;20.6;
3;7;1987;2446980;38.4;20.6;
4;7;1987;2446981;33;22.4;
5;7;1987;2446982;29.6;21.4;
6;7;1987;2446983;33;19.8;
7;7;1987;2446984;36;20;
8;7;1987;2446985;38.4;21.8;
9;7;1987;2446986;27.6;20.2;
10;7;1987;2446987;33;20;
11;7;1987;2446988;34.6;22.4;
12;7;1987;2446989;34.4;20.6;
13;7;1987;2446990;33.6;20.6;
14;7;1987;2446991;34.4;21.6;
15;7;1987;2446992;33.8;19.6;
16;7;1987;2446993;32.2;19.8;
17;7;1987;2446994;33;20.4;
18;7;1987;2446995;32.4;19.8;
19;7;1987;2446996;33.6;16.6;
20;7;1987;2446997;32.6;18.4;
21;7;1987;2446998;31.4;17.2;
22;7;1987;2446999;27;18.6;
23;7;1987;2447000;26.2;18.8;
24;7;1987;2447001;26.4;16.6;
25;7;1987;2447002;28.4;16.6;
26;7;1987;2447003;34.6;17.8;
27;7;1987;2447004;39;18.6;
28;7;1987;2447005;36.6;20;
29;7;1987;2447006;32;19.2;
30;7;1987;2447007;31;19.4;
31;7;1987;2447008;37.4;19;
1;8;1987;2447009;37;20.4;
2;8;1987;2447010;39.8;22.2;
3;8;1987;2447011;39.2;22.4;
4;8;1987;2447012;34.4;21.4;
5;8;1987;2447013;30.2;20.6;
6;8;1987;2447014;31.4;16.8;
7;8;1987;2447015;29.2;17;
8;8;1987;2447016;31.8;18.6;
9;8;1987;2447017;28.8;18.8;
10;8;1987;2447018;35;18.2;
11;8;1987;2447019;34.8;21.2;
12;8;1987;2447020;33.4;23;
13;8;1987;2447021;30.8;20.8;
14;8;1987;2447022;30.6;20;
15;8;1987;2447023;33.6;20.6;
16;8;1987;2447024;32;19.6;
17;8;1987;2447025;38;19.4;
18;8;1987;2447026;40;19;
19;8;1987;2447027;38.6;20;
20;8;1987;2447028;40.4;20;
21;8;1987;2447029;38.2;20.6;
22;8;1987;2447030;33;21.4;
23;8;1987;2447031;31.6;17.8;
24;8;1987;2447032;31.2;15;
25;8;1987;2447033;33;14.6;
26;8;1987;2447034;35.2;16.6;
27;8;1987;2447035;28;21.2;
28;8;1987;2447036;24;19.4;
29;8;1987;2447037;25.4;17.2;
30;8;1987;2447038;28.6;18.4;
31;8;1987;2447039;29;19.2;
1;9;1987;2447040;29.8;20;
2;9;1987;2447041;32.4;18.4;
3;9;1987;2447042;33.2;19;
4;9;1987;2447043;33;18.2;
5;9;1987;2447044;35;17.6;
6;9;1987;2447045;38.8;18;
7;9;1987;2447046;39;20.2;
8;9;1987;2447047;37.8;20.2;
9;9;1987;2447048;34;19.8;
10;9;1987;2447049;35;17.4;
11;9;1987;2447050;36;17.8;
12;9;1987;2447051;39.6;18.6;
13;9;1987;2447052;39.4;18.8;
14;9;1987;2447053;37.4;19.4;
15;9;1987;2447054;38.4;19;
16;9;1987;2447055;36;19.2;
17;9;1987;2447056;36.8;19.8;
18;9;1987;2447057;36.8;20.8;
19;9;1987;2447058;33.6;20.4;
20;9;1987;2447059;29.4;19.2;
21;9;1987;2447060;30;19.8;
22;9;1987;2447061;30.2;17.4;
23;9;1987;2447062;30.2;17.4;
24;9;1987;2447063;30;19.4;
25;9;1987;2447064;26.5;20.2;
26;9;1987;2447065;26.8;18.8;
27;9;1987;2447066;25;17.6;
28;9;1987;2447067;31;16.4;
29;9;1987;2447068;32.5;16.8;
30;9;1987;2447069;30.8;20.4;
1;10;1987;2447070;30.6;18.2;
2;10;1987;2447071;28.6;17.8;
3;10;1987;2447072;24;17.2;
4;10;1987;2447073;24.6;13.2;
5;10;1987;2447074;24.2;14.2;
6;10;1987;2447075;23.8;12.6;
7;10;1987;2447076;24.8;13.6;
8;10;1987;2447077;24;16.4;
9;10;1987;2447078;23.6;17;
10;10;1987;2447079;19.4;10.2;
11;10;1987;2447080;21;9.4;
12;10;1987;2447081;23.6;9.8;
13;10;1987;2447082;24;10.8;
14;10;1987;2447083;21.6;11.8;
15;10;1987;2447084;23.4;15.4;
16;10;1987;2447085;22.5;15.4;
17;10;1987;2447086;23;11.6;
18;10;1987;2447087;23.8;11.6;
19;10;1987;2447088;22.2;13.8;
20;10;1987;2447089;21.2;12.4;
21;10;1987;2447090;20.2;9.8;
22;10;1987;2447091;17.4;12.8;
23;10;1987;2447092;19.6;14.4;
24;10;1987;2447093;19;16;
25;10;1987;2447094;24;16;
26;10;1987;2447095;23.6;16;
27;10;1987;2447096;20.4;13.6;
28;10;1987;2447097;18.4;9;
29;10;1987;2447098;18.6;7.2;
30;10;1987;2447099;21;9.4;
31;10;1987;2447100;23;14.6;
1;11;1987;2447101;25.6;12.8;
2;11;1987;2447102;21.6;15;
3;11;1987;2447103;19.4;14;
4;11;1987;2447104;19.2;15.4;
5;11;1987;2447105;23.4;15.4;
6;11;1987;2447106;19.2;16;
7;11;1987;2447107;20.2;15;
8;11;1987;2447108;20.4;12.8;
9;11;1987;2447109;18.8;12;
10;11;1987;2447110;20;10.4;
11;11;1987;2447111;21.6;10;
12;11;1987;2447112;21;8.8;
13;11;1987;2447113;19;8.2;
14;11;1987;2447114;18.4;10.2;
15;11;1987;2447115;18.2;6.2;
16;11;1987;2447116;21.6;7.6;
17;11;1987;2447117;23.4;10.4;
18;11;1987;2447118;21;9.8;
19;11;1987;2447119;21.6;8.2;
20;11;1987;2447120;23;7.6;
21;11;1987;2447121;22.6;7;
22;11;1987;2447122;18.6;5;
23;11;1987;2447123;16.8;6;
24;11;1987;2447124;15.6;3.6;
25;11;1987;2447125;13.8;4;
26;11;1987;2447126;15.6;2;
27;11;1987;2447127;15;2.6;
28;11;1987;2447128;15.6;0.8;
29;11;1987;2447129;16;3.2;
30;11;1987;2447130;15;6.4;
1;12;1987;2447131;15;9.2;
2;12;1987;2447132;17.4;9.8;
3;12;1987;2447133;18.2;11.4;
4;12;1987;2447134;15.8;10.4;
5;12;1987;2447135;15.4;6.4;
6;12;1987;2447136;18.2;11.4;
7;12;1987;2447137;14.2;10.4;
8;12;1987;2447138;17;9.2;
9;12;1987;2447139;16.2;11.4;
10;12;1987;2447140;18;12.6;
11;12;1987;2447141;18.2;14;
12;12;1987;2447142;17;14.4;
13;12;1987;2447143;18.4;13.4;
14;12;1987;2447144;17;10.2;
15;12;1987;2447145;18.2;14.6;
16;12;1987;2447146;19;15.6;
17;12;1987;2447147;20.8;13.2;
18;12;1987;2447148;21.4;11.2;
19;12;1987;2447149;17;12.6;
20;12;1987;2447150;19.2;11;
21;12;1987;2447151;19;10.6;
22;12;1987;2447152;16.8;10.6;
23;12;1987;2447153;17.2;8.8;
24;12;1987;2447154;17;7.4;
25;12;1987;2447155;16.4;7.4;
26;12;1987;2447156;17;8.4;
27;12;1987;2447157;17;8.4;
28;12;1987;2447158;18;8.6;
29;12;1987;2447159;16.6;6.2;
30;12;1987;2447160;15;3.6;
31;12;1987;2447161;14.9;6.6;
  
  
1;1;1988;2447162;15;5.2;
2;1;1988;2447163;15.4;4.4;
3;1;1988;2447164;17.4;10.4;
4;1;1988;2447165;16.6;6.6;
5;1;1988;2447166;16.5;7;
6;1;1988;2447167;16;9.6;
7;1;1988;2447168;13.4;4.8;
8;1;1988;2447169;14.6;5.2;
9;1;1988;2447170;16.6;5;
10;1;1988;2447171;15.6;4.4;
11;1;1988;2447172;15.6;8.6;
12;1;1988;2447173;12.4;6.4;
13;1;1988;2447174;14.6;9.2;
14;1;1988;2447175;14.4;5.6;
15;1;1988;2447176;15;10;
16;1;1988;2447177;12.4;10;
17;1;1988;2447178;14;9.4;
18;1;1988;2447179;16.2;7.2;
19;1;1988;2447180;13.8;9;
20;1;1988;2447181;15.4;7;
21;1;1988;2447182;15;6;
22;1;1988;2447183;15;5.4;
23;1;1988;2447184;15.6;5.6;
24;1;1988;2447185;15;9.8;
25;1;1988;2447186;17.7;13.4;
26;1;1988;2447187;17;13.4;
27;1;1988;2447188;14.6;12;
28;1;1988;2447189;16.2;11.2;
29;1;1988;2447190;16.2;9;
30;1;1988;2447191;18.2;10.4;
31;1;1988;2447192;17;7;
1;2;1988;2447193;15.6;6.2;
2;2;1988;2447194;13.6;5.2;
3;2;1988;2447195;16.4;3.2;
4;2;1988;2447196;17;8.4;
5;2;1988;2447197;16.6;11.6;
6;2;1988;2447198;15.6;9.4;
7;2;1988;2447199;15.2;5.6;
8;2;1988;2447200;16.2;4.4;
9;2;1988;2447201;18.4;8;
10;2;1988;2447202;17.4;6.4;
11;2;1988;2447203;17.6;3.6;
12;2;1988;2447204;16.6;5.2;
13;2;1988;2447205;19;4.8;
14;2;1988;2447206;20.8;8.4;
15;2;1988;2447207;18;8.4;
16;2;1988;2447208;13;9;
17;2;1988;2447209;14.6;9.4;
18;2;1988;2447210;18.4;7.2;
19;2;1988;2447211;21.2;8;
20;2;1988;2447212;21;7;
21;2;1988;2447213;21.6;10.8;
22;2;1988;2447214;19.6;11.6;
23;2;1988;2447215;20;9.2;
24;2;1988;2447216;20.6;7.4;
25;2;1988;2447217;16.6;7.4;
26;2;1988;2447218;15.2;3.8;
27;2;1988;2447219;12.6;0.8;
28;2;1988;2447220;13.6;0.2;
29;2;1988;2447221;16.8;0.6;
1;3;1988;2447222;18.2;6.2;
2;3;1988;2447223;15.6;9.4;
3;3;1988;2447224;16.8;8.8;
4;3;1988;2447225;16.2;7;
5;3;1988;2447226;15.6;4;
6;3;1988;2447227;17.6;2.4;
7;3;1988;2447228;20.4;2.8;
8;3;1988;2447229;22.6;3.6;
9;3;1988;2447230;22.6;3.6;
10;3;1988;2447231;20.6;8.6;
11;3;1988;2447232;23;10;
12;3;1988;2447233;24.2;6.4;
13;3;1988;2447234;21.8;5;
14;3;1988;2447235;22.2;11.4;
15;3;1988;2447236;21.6;6.2;
16;3;1988;2447237;24;7;
17;3;1988;2447238;25.2;6.2;
18;3;1988;2447239;25.6;6;
19;3;1988;2447240;27.4;7.4;
20;3;1988;2447241;27;9;
21;3;1988;2447242;21.8;7;
22;3;1988;2447243;22;6.8;
23;3;1988;2447244;24;10;
24;3;1988;2447245;26.6;9;
25;3;1988;2447246;28.8;9.8;
26;3;1988;2447247;29;9.6;
27;3;1988;2447248;26.2;9.6;
28;3;1988;2447249;24.6;12.4;
29;3;1988;2447250;25.8;12.4;
30;3;1988;2447251;20.8;6.8;
31;3;1988;2447252;22.6;8.4;
1;4;1988;2447253;23;9;
2;4;1988;2447254;21.4;8.6;
3;4;1988;2447255;16;7;
4;4;1988;2447256;15.2;9.4;
5;4;1988;2447257;17.6;9.6;
6;4;1988;2447258;19.4;7;
7;4;1988;2447259;20.4;8.6;
8;4;1988;2447260;22.2;11.2;
9;4;1988;2447261;22.6;8.6;
10;4;1988;2447262;23.4;7.8;
11;4;1988;2447263;21.4;12.4;
12;4;1988;2447264;24.6;15.2;
13;4;1988;2447265;26.5;12.2;
14;4;1988;2447266;30;16.4;
15;4;1988;2447267;30.6;14.6;
16;4;1988;2447268;24.6;14;
17;4;1988;2447269;25.6;15;
18;4;1988;2447270;24.6;16.4;
19;4;1988;2447271;25.2;15;
20;4;1988;2447272;27.8;11.6;
21;4;1988;2447273;27.6;13;
22;4;1988;2447274;21.8;12.8;
23;4;1988;2447275;24.6;9.6;
24;4;1988;2447276;24;11.4;
25;4;1988;2447277;20;10.4;
26;4;1988;2447278;20.6;9;
27;4;1988;2447279;23.4;9.4;
28;4;1988;2447280;23.6;9.2;
29;4;1988;2447281;24;10.4;
30;4;1988;2447282;23.8;10.6;
1;5;1988;2447283;18.2;12.2;
2;5;1988;2447284;21.4;9;
3;5;1988;2447285;21.4;10.8;
4;5;1988;2447286;21.6;13.6;
5;5;1988;2447287;16.6;13.6;
6;5;1988;2447288;22.4;13.4;
7;5;1988;2447289;23;13.7;
8;5;1988;2447290;23.8;14.4;
9;5;1988;2447291;25.8;13;
10;5;1988;2447292;22;14;
11;5;1988;2447293;18.6;15;
12;5;1988;2447294;18;11.6;
13;5;1988;2447295;19.6;10.6;
14;5;1988;2447296;21.6;11;
15;5;1988;2447297;22.6;11.4;
16;5;1988;2447298;23.8;13.8;
17;5;1988;2447299;23.4;12.6;
18;5;1988;2447300;24;13;
19;5;1988;2447301;25;12.6;
20;5;1988;2447302;29.4;13.4;
21;5;1988;2447303;31.2;15.2;
22;5;1988;2447304;26.7;15.2;
23;5;1988;2447305;28;16;
24;5;1988;2447306;29.2;14.2;
25;5;1988;2447307;27;14;
26;5;1988;2447308;29;15.6;
27;5;1988;2447309;26.2;13.2;
28;5;1988;2447310;26.6;13.8;
29;5;1988;2447311;27.6;13.6;
30;5;1988;2447312;30.4;14.8;
31;5;1988;2447313;32;16.6;
1;6;1988;2447314;34.2;15.6;
2;6;1988;2447315;36.6;17.2;
3;6;1988;2447316;35.2;19;
4;6;1988;2447317;27;18.6;
5;6;1988;2447318;27;15.4;
6;6;1988;2447319;27.2;15.4;
7;6;1988;2447320;25.2;17.2;
8;6;1988;2447321;22.2;15.8;
9;6;1988;2447322;22;14.4;
10;6;1988;2447323;22;13.4;
11;6;1988;2447324;22.2;13.6;
12;6;1988;2447325;22;14.4;
13;6;1988;2447326;23.6;16;
14;6;1988;2447327;24.6;14.6;
15;6;1988;2447328;25;15.4;
16;6;1988;2447329;23.6;14.2;
17;6;1988;2447330;25.6;13;
18;6;1988;2447331;29.4;15.2;
19;6;1988;2447332;33.8;16.2;
20;6;1988;2447333;28.4;16.2;
21;6;1988;2447334;31;16.8;
22;6;1988;2447335;27.6;19;
23;6;1988;2447336;28.2;17.2;
24;6;1988;2447337;26.4;17.4;
25;6;1988;2447338;26.6;15.4;
26;6;1988;2447339;24.2;17.4;
27;6;1988;2447340;25.6;17.4;
28;6;1988;2447341;25.6;17.2;
29;6;1988;2447342;25.4;15;
30;6;1988;2447343;27.6;18;
1;7;1988;2447344;29.6;16;
2;7;1988;2447345;32;16.8;
3;7;1988;2447346;28.6;17;
4;7;1988;2447347;25.2;15.6;
5;7;1988;2447348;26.6;16.4;
6;7;1988;2447349;28.4;15.2;
7;7;1988;2447350;31.4;14.2;
8;7;1988;2447351;34;15.8;
9;7;1988;2447352;37.8;19.4;
10;7;1988;2447353;38.2;17.2;
11;7;1988;2447354;39.8;20.6;
12;7;1988;2447355;39.8;21.4;
13;7;1988;2447356;40.2;21;
14;7;1988;2447357;39.6;21;
15;7;1988;2447358;36;20.4;
16;7;1988;2447359;36.6;20.2;
17;7;1988;2447360;36.6;21.4;
18;7;1988;2447361;34.8;21.6;
19;7;1988;2447362;30.6;18.2;
20;7;1988;2447363;35.2;17.2;
21;7;1988;2447364;38;20.4;
22;7;1988;2447365;38.2;20;
23;7;1988;2447366;37.6;22;
24;7;1988;2447367;38.2;20.2;
25;7;1988;2447368;38.6;20.4;
26;7;1988;2447369;38.6;23.4;
27;7;1988;2447370;42.6;22.4;
28;7;1988;2447371;39.6;23.4;
29;7;1988;2447372;39;22.6;
30;7;1988;2447373;37.6;21.8;
31;7;1988;2447374;37;20.7;
1;8;1988;2447375;41.6;21.4;
2;8;1988;2447376;40;22;
3;8;1988;2447377;37.2;21;
4;8;1988;2447378;36.6;20;
5;8;1988;2447379;32.4;20;
6;8;1988;2447380;29;21;
7;8;1988;2447381;35.2;18;
8;8;1988;2447382;38.6;19.4;
9;8;1988;2447383;36.2;22;
10;8;1988;2447384;37;18;
11;8;1988;2447385;35.6;21;
12;8;1988;2447386;34.8;18.6;
13;8;1988;2447387;34.2;17.4;
14;8;1988;2447388;36.2;21.2;
15;8;1988;2447389;36.6;19.6;
16;8;1988;2447390;36;19;
17;8;1988;2447391;36;18;
18;8;1988;2447392;36.8;18.1;
19;8;1988;2447393;39;19.4;
20;8;1988;2447394;37.2;21.8;
21;8;1988;2447395;35.6;18;
22;8;1988;2447396;36;20.2;
23;8;1988;2447397;35.6;19;
24;8;1988;2447398;36.2;19.4;
25;8;1988;2447399;39.6;19.2;
26;8;1988;2447400;39.2;20.8;
27;8;1988;2447401;37.6;21.4;
28;8;1988;2447402;37.2;22;
29;8;1988;2447403;31.4;17.2;
30;8;1988;2447404;32.6;15;
31;8;1988;2447405;31;14.4;
1;9;1988;2447406;32;15.4;
2;9;1988;2447407;30.8;19;
3;9;1988;2447408;34.6;13.8;
4;9;1988;2447409;38;15.8;
5;9;1988;2447410;39.2;19;
6;9;1988;2447411;41.6;21.2;
7;9;1988;2447412;42.6;22;
8;9;1988;2447413;42.4;20.4;
9;9;1988;2447414;36.6;18.6;
10;9;1988;2447415;36;20.8;
11;9;1988;2447416;36.6;19.2;
12;9;1988;2447417;36.2;19.4;
13;9;1988;2447418;34.6;21.2;
14;9;1988;2447419;27.4;19.8;
15;9;1988;2447420;28;15.2;
16;9;1988;2447421;26.2;13.4;
17;9;1988;2447422;28.8;15;
18;9;1988;2447423;29.8;13.4;
19;9;1988;2447424;30.8;14.4;
20;9;1988;2447425;30.8;14;
21;9;1988;2447426;30;13;
22;9;1988;2447427;30.4;13.2;
23;9;1988;2447428;29.2;13.4;
24;9;1988;2447429;31.6;12.6;
25;9;1988;2447430;33.2;11.6;
26;9;1988;2447431;35;14;
27;9;1988;2447432;36;14.6;
28;9;1988;2447433;36.2;14.4;
29;9;1988;2447434;33.2;14.8;
30;9;1988;2447435;30.6;16;
1;10;1988;2447436;26.4;17;
2;10;1988;2447437;32;18.8;
3;10;1988;2447438;33.2;20.4;
4;10;1988;2447439;30.6;18.6;
5;10;1988;2447440;30.6;18.6;
6;10;1988;2447441;30.2;19;
7;10;1988;2447442;30.4;16.8;
8;10;1988;2447443;30.6;12.4;
9;10;1988;2447444;30;16.6;
10;10;1988;2447445;27.4;15;
11;10;1988;2447446;21.6;13.4;
12;10;1988;2447447;18.4;10.5;
13;10;1988;2447448;22;10;
14;10;1988;2447449;16.4;13;
15;10;1988;2447450;18;11.4;
16;10;1988;2447451;18.2;11.6;
17;10;1988;2447452;19.6;12.4;
18;10;1988;2447453;19.6;13;
19;10;1988;2447454;22;11.2;
20;10;1988;2447455;22.6;12;
21;10;1988;2447456;24.6;11.6;
22;10;1988;2447457;24.2;11.6;
23;10;1988;2447458;25.6;13;
24;10;1988;2447459;28.4;14.4;
25;10;1988;2447460;29.4;14;
26;10;1988;2447461;29.6;14.4;
27;10;1988;2447462;22.4;14.5;
28;10;1988;2447463;28;11.8;
29;10;1988;2447464;27.4;15.4;
30;10;1988;2447465;24.8;16.4;
31;10;1988;2447466;22.4;17;
1;11;1988;2447467;23;13.2;
2;11;1988;2447468;23;16.8;
3;11;1988;2447469;22.2;17;
4;11;1988;2447470;22.8;14;
5;11;1988;2447471;25.2;16.8;
6;11;1988;2447472;23.2;17;
7;11;1988;2447473;21;16.4;
8;11;1988;2447474;18.6;14.4;
9;11;1988;2447475;22.4;14;
10;11;1988;2447476;21.4;16.4;
11;11;1988;2447477;19;14.8;
12;11;1988;2447478;21.2;14;
13;11;1988;2447479;21.6;11.2;
14;11;1988;2447480;22;12.2;
15;11;1988;2447481;22.2;11.4;
16;11;1988;2447482;23.8;11.2;
17;11;1988;2447483;22;11.6;
18;11;1988;2447484;21.6;10.6;
